,Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link,day,month,week,year,season
731,2019-06-25,2019-06-25,Run,371,6.779892683520001,2419,5.94650988228744,4.0710314264694185,10.08995923584,14.73827579136,,6281.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3626430622,Tuesday,June,26,2019,summer
732,2019-06-23,2019-06-23,Run,762,14.26778407296,4679,5.465692853734192,3.839415314562952,10.97756073216,15.6273739776,,12234.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3622302820,Sunday,June,25,2019,summer
733,2019-06-20,2019-06-20,Run,982,17.997937689600004,6400,5.926594935576234,4.233582130358705,10.12385202048,14.172398254079996,,16623.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3617695876,Thursday,June,25,2019,summer
734,2019-06-17,2019-06-17,Run,688,12.78995566464,4369,5.693270052891116,4.234284279805934,10.538756997119998,14.17004861184,,11385.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3610956133,Monday,June,25,2019,summer
735,2019-06-15,2019-06-15,Run,418,7.81685739648,2509,5.34954615048119,3.741735763143244,11.21590457856,16.035326588159997,,6572.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3607456471,Saturday,June,24,2019,summer
736,2019-06-01,2019-06-01,Run,425,7.56509162112,2905,6.399999005806092,4.113079615048119,9.3749920704,14.58760900608,,7501.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3577771789,Saturday,June,22,2019,summer
737,2019-05-25,2019-05-25,Run,321,6.113093184000001,1864,5.081983715103794,3.5232367971049072,11.80640507904,17.0297563392,,4905.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3564939241,Saturday,May,21,2019,spring
738,2019-05-01,2019-05-01,Run,359,9.61999860096,3053,5.28932906824147,3.285332408733,11.34358993152,18.2629966464,,7779.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3518069863,Wednesday,May,18,2019,spring
739,2019-04-29,2019-04-29,Run,935,17.508053376,5757,5.480351000159071,3.68020137397598,10.9482062976,16.303459391999997,,15049.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3513867373,Monday,April,18,2019,spring
740,2019-04-27,2019-04-27,Run,868,16.03732217472,5572,5.790663773562395,0.9396375169012964,10.36150384896,63.8542637568,,14499.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3510580789,Saturday,April,17,2019,spring
741,2019-04-26,2019-04-26,Run,1126,21.0779002368,6891,5.448841267000716,3.180476020042949,11.01151789056,18.8650522368,,18022.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3508859194,Friday,April,17,2019,spring
742,2019-04-24,2019-04-24,Run,1084,20.2791828096,6805,5.592775689970572,1.6149313012009865,10.7281285056,37.153315584,,17758.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3504952564,Wednesday,April,17,2019,spring
743,2019-04-22,2019-04-22,Run,1130,21.137124096,7098,5.596789747872426,1.7927615227073888,10.72043584128,33.467917824,,18522.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3499564783,Monday,April,17,2019,spring
744,2019-04-19,2019-04-19,Run,1075,20.0770492032,6785,5.63248752286646,3.174647558259762,10.6524893376,18.8998140672,,17696.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3494947993,Friday,April,16,2019,spring
745,2019-04-17,2019-04-17,Run,1125,21.084820416,6696,5.292889525172989,2.9141376859142607,11.33596164096,20.5893033984,,17557.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3490825810,Wednesday,April,16,2019,spring
746,2019-04-15,2019-04-15,Run,699,13.093349195520002,4289,5.459516424083352,2.9401979937166947,10.98998486784,20.4068037888,,11215.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3486453706,Monday,April,16,2019,spring
747,2019-04-13,2019-04-13,Run,542,15.020007552,7742,8.133313946552136,3.766603038256581,7.37705586816,15.92948003328,,19457.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3483160237,Saturday,April,15,2019,spring
748,2019-04-11,2019-04-11,Run,751,14.01518143872,4745,5.6426904378429965,3.437207955539648,10.63322548992,17.4560715648,,12373.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3479458792,Thursday,April,15,2019,spring
749,2019-04-10,2019-04-10,Run,1191,21.3024037248,6887,5.38829485802911,3.5530688280442217,11.13524425728,16.886846591999998,,18029.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3477345460,Wednesday,April,15,2019,spring
750,2019-04-07,2019-04-07,Run,1138,21.2912992512,6908,5.407513869005011,2.721574753439911,11.095670488319998,22.0460815872,,17921.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3470461336,Sunday,April,14,2019,spring
751,2019-04-05,2019-04-05,Run,793,14.16961408896,4496,5.288316233198122,2.6722689493358787,11.34576254592,22.452762816,,11789.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3467352700,Friday,April,14,2019,spring
752,2019-04-02,2019-04-02,Run,796,16.6835864448,5251,5.245671528274875,3.350775222699435,11.438010143999998,17.906366016,,13779.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3461371438,Tuesday,April,14,2019,spring
753,2019-03-29,2019-03-29,Run,586,12.2132311488,3736,5.098294708900023,2.00561843832021,11.76863377536,29.9159346816,,9828.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3454246720,Friday,March,13,2019,spring
754,2019-03-26,2019-03-26,Run,439,9.17598059136,2852,5.180191432036905,3.158622395211962,11.58257751552,18.9955700352,,7492.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3448152109,Tuesday,March,13,2019,spring
755,2019-03-23,2019-03-23,Run,122,2.54588564736,785,5.138994521991569,2.906289767756303,11.67543666432,20.6448257664,,2064.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3441706684,Saturday,March,12,2019,spring
756,2019-03-22,2019-03-22,Run,308,6.38328594816,1891,4.937378211246322,3.022504821840452,12.152204824319998,19.8510973056,,4989.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3440668777,Friday,March,12,2019,spring
757,2019-03-20,2019-03-20,Run,118,2.474768736,771,5.192388948540523,3.1369613954505686,11.55537960192,19.1267315712,,2025.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3436787740,Wednesday,March,12,2019,spring
758,2019-03-20,2019-03-20,Run,120,2.5099811827200003,850,5.64413823272091,2.972906973276068,10.63048960512,20.1823003008,,2216.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3436729555,Wednesday,March,12,2019,spring
759,2019-03-04,2019-03-04,Run,196,6.0199926336,1897,5.251941163604549,0.0,11.42434681344,0.0,,4977.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3409931449,Monday,March,10,2019,spring
760,2019-03-02,2019-03-02,Run,298,8.6400046656,2875,5.545911874652033,0.0,10.81878285312,0.0,,7508.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3406767475,Saturday,March,9,2019,spring
761,2019-02-27,2019-02-27,Run,395,13.000007243520002,3815,4.891023920305416,0.0,12.26736948096,0.0,,10075.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3402233437,Wednesday,February,9,2019,winter
762,2019-02-13,2019-02-13,Run,210,6.4000070323200005,2028,5.2812512427423846,0.0,11.36093865984,0.0,,5318.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3379499602,Wednesday,February,7,2019,winter
763,2019-02-12,2019-02-12,Run,302,8.599996373760002,2921,5.660853117792094,0.0,10.59910739712,0.0,,7615.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3377888965,Tuesday,February,7,2019,winter
764,2019-01-30,2019-01-30,Run,405,8.465439121920001,2986,5.878805277181261,2.7338841167581323,10.206153872639998,21.9467850624,,7761.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3357163831,Wednesday,January,5,2019,winter
765,2019-01-28,2019-01-28,Run,688,14.445777519360002,4881,5.631406336991967,3.243831026803468,10.65453320448,18.4966733952,,12730.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3353771740,Monday,January,5,2019,winter
766,2019-01-26,2019-01-26,Run,468,9.72584515584,2938,5.034691153662611,2.874264296508391,11.91732106752,20.8749619584,,7738.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3350422498,Saturday,January,4,2019,winter
767,2019-01-23,2019-01-23,Run,308,9.50000591232,7355,12.903518452238924,3.215626988387815,4.64989371264,18.6588952704,,17892.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3346081360,Wednesday,January,4,2019,winter
768,2019-01-19,2019-01-19,Run,316,6.59560670208,2034,5.13978366340571,2.069234420981468,11.673650292479998,28.996194585599994,,5347.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3339593041,Saturday,January,3,2019,winter
769,2018-12-31,2018-12-31,Run,538,11.265408,3534,5.228397409130676,3.894586862721705,11.47579754112,15.4060087104,,9276.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3307374295,Monday,December,1,2018,winter
770,2018-12-28,2018-12-27,Run,774,16.01395449984,4750,4.94360435059254,3.1510354529547446,12.13689996288,19.0414363392,,12531.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3303246397,Friday,December,52,2018,winter
771,2018-12-27,2018-12-26,Run,776,16.1797008384,4970,5.119589099657997,2.7350647220233832,11.71969362432,21.9372899328,,13070.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3301944535,Thursday,December,52,2018,winter
772,2018-12-26,2018-12-25,Run,965,20.294632512,6586,5.408644764574883,2.740427155412392,11.09335303296,21.8944813824,,17236.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3300704674,Wednesday,December,52,2018,winter
773,2018-12-23,2018-12-22,Run,628,12.7766624832,5108,6.663211842837827,3.6723472421061,9.00469810944,16.338382156799998,,13151.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3297585991,Sunday,December,51,2018,winter
774,2018-12-20,2018-12-19,Run,776,16.1381797632,5876,6.068441551340173,3.8173193549669926,9.88721407872,15.717835203839998,,15234.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3294227779,Thursday,December,51,2018,winter
775,2018-12-17,2018-12-16,Run,811,17.047298188800003,5640,5.514079028473714,3.141951006124234,10.88124149376,19.096475904,,14736.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3290381203,Monday,December,51,2018,winter
776,2018-12-15,2018-12-14,Run,641,13.3926388992,4719,5.872635061242345,2.801998826851189,10.21688819712,21.4132875264,,12266.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3288080149,Saturday,December,50,2018,winter
777,2018-12-13,2018-12-12,Run,726,15.22027431936,5194,5.687590720194066,2.499925435456932,10.54928210688,24.0007908096,,13535.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3285822106,Thursday,December,50,2018,winter
778,2018-11-29,2018-11-29,Run,513,10.6829864064,3262,5.0890922015429885,3.272830420345184,11.78992539648,18.3326812416,,8583.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3268804321,Thursday,November,48,2018,autumn
779,2018-11-18,2018-11-18,Run,529,11.04043780224,3422,5.1658563986319885,2.968246689334288,11.6147161152,20.2140043776,,8992.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3254240284,Sunday,November,46,2018,autumn
780,2018-11-14,2018-11-14,Run,731,15.20543616768,4615,5.058495884037223,3.002776286486916,11.86123542912,19.9814541696,,12149.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3248967643,Wednesday,November,46,2018,autumn
781,2018-11-11,2018-11-11,Run,690,14.48395115904,4612,5.307025719796389,2.713161387497017,11.30577034752,22.1144787072,,12090.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3244594435,Sunday,November,45,2018,autumn
782,2018-11-08,2018-11-08,Run,734,15.279771767040002,4665,5.088427334367295,2.3541144714865188,11.79145427328,25.4873418624,,12275.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3240582457,Thursday,November,45,2018,autumn
783,2018-10-31,2018-10-31,Run,483,10.0408581504,3048,5.059328521434821,2.07675301240754,11.85927202944,28.8912653568,,8024.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3228221299,Wednesday,October,44,2018,autumn
784,2018-10-28,2018-10-28,Run,248,5.195477422080001,1638,5.254575777459635,4.972311699673904,11.4186175488,12.06682912512,,4297.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3222976435,Sunday,October,43,2018,autumn
785,2018-10-24,2018-10-24,Run,772,16.07290477056,4897,5.077901306370795,4.3955176767676765,11.81590020864,13.65027878016,,12887.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3217099834,Wednesday,October,43,2018,autumn
786,2018-10-20,2018-10-20,Run,810,17.0028802944,5387,5.280493169887855,4.879553408096715,11.36258019072,12.296208925439998,,14127.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3209990533,Saturday,October,42,2018,autumn
787,2018-10-18,2018-10-18,Run,725,15.210280293120002,4831,5.293566819772528,4.68846933905989,11.33451323136,12.79735864704,,12666.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3206891518,Thursday,October,42,2018,autumn
788,2018-10-16,2018-10-16,Run,744,15.419672040960002,4608,4.980650501073729,4.688400988228744,12.04661576448,12.79753567488,,12148.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3203365861,Tuesday,October,42,2018,autumn
789,2018-10-13,2018-10-13,Run,735,15.459503304960002,5038,5.431393163922691,3.613795434661576,11.04689127168,16.6031192448,,13180.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3198223258,Saturday,October,41,2018,autumn
790,2018-10-11,2018-10-11,Run,586,12.26431172736,3833,5.2088863536944245,4.801751521116678,11.51878311936,12.49544571264,,10064.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3195312991,Thursday,October,41,2018,autumn
791,2018-10-09,2018-10-09,Run,739,15.442283324160002,4811,5.192451085659746,1.8778893760439035,11.55523476096,31.9507892352,0.0,12636.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3191746042,Tuesday,October,41,2018,autumn
792,2018-10-05,2018-10-05,Run,732,15.39382597632,4929,5.336553278851507,2.949798178636761,11.24321514624,20.3403378816,0.0,12914.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3184763971,Friday,October,40,2018,autumn
793,2018-10-03,2018-10-03,Run,1051,22.1128693632,7171,5.404860614014157,3.321204167660861,11.10112616448,18.065691072,0.0,18768.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3181098361,Wednesday,October,40,2018,autumn
794,2018-10-01,2018-10-01,Run,749,15.62642446464,4813,5.133395967549511,2.966705688777539,11.68816657536,20.2244651136,0.0,12654.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3177069337,Monday,October,40,2018,autumn
795,2018-09-28,2018-09-28,Run,1145,24.0714410112,7744,5.361818231527876,3.1915550684005405,11.19023554176,18.799551936,0.0,20281.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3171934111,Friday,September,39,2018,autumn
796,2018-09-26,2018-09-26,Run,447,9.407693940480002,3023,5.355548596198202,4.9433930843871785,11.20333560192,12.13741495296,,7918.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3167974144,Wednesday,September,39,2018,autumn
797,2018-09-24,2018-09-24,Run,862,18.0446086656,5664,5.231479410244174,4.682268054561361,11.46902220288,12.81428894592,,14866.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3164129731,Monday,September,39,2018,autumn
798,2018-09-20,2018-09-20,Run,367,7.658996843520001,2374,5.166030382565816,4.327365684403086,11.61432987264,13.86523885824,,6238.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3156997855,Thursday,September,38,2018,autumn
799,2018-09-17,2018-09-17,Run,1112,23.3968040064,7761,5.528532122405153,4.743000874890639,10.85278829184,12.65021632512,,20273.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3150972409,Monday,September,38,2018,autumn
800,2018-09-13,2018-09-13,Run,717,15.04670656896,4769,5.282438061719557,4.740546458681301,11.358379802879998,12.6567663552,,12506.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3143372158,Thursday,September,37,2018,autumn
801,2018-09-26,2018-09-09,Run,1027,21.079992384,5984,4.733332339139426,0.0,12.67606238976,0.0,,15853.0,"New Forest Half-Marathon
https://results.sporthive.com/events/6440192529937273856/races/2/bib/1632",Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3167236762,Wednesday,September,39,2018,autumn
802,2018-09-06,2018-09-06,Run,339,7.005764113920001,2647,6.297224210610037,1.5024693291179512,9.5280406848,39.934262016,0.0,6843.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3129678079,Thursday,September,36,2018,autumn
803,2018-09-05,2018-09-05,Run,743,15.57854648064,4925,5.268997802831464,3.180606507993319,11.387364088319998,18.8642475648,0.0,12918.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3127351210,Wednesday,September,36,2018,autumn
804,2018-08-31,2018-08-31,Run,295,6.004430277120001,2408,6.6839656406585535,3.047254036427265,8.97671161728,19.6898410368,0.0,6198.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3117154621,Friday,August,35,2018,summer
805,2018-08-30,2018-08-30,Run,1034,21.735639129600003,7121,5.460311779209417,3.017832110474827,10.98839161728,19.881835776,0.0,18621.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3115153915,Thursday,August,35,2018,summer
806,2018-08-23,2018-08-23,Run,573,12.05239330944,4046,5.595012626262626,2.728496828521435,10.72383155712,21.990076416,0.0,10558.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3100732885,Thursday,August,34,2018,summer
807,2018-08-17,2018-08-17,Run,1588,33.006036096,12034,6.076649864789628,2.679501710013521,9.87385652352,22.3922514816,0.0,31195.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3087666073,Friday,August,33,2018,summer
808,2018-08-15,2018-08-15,Run,296,6.02857043712,2401,6.637859898194544,3.273979957050823,9.03908979072,18.3262438656,0.0,6183.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/3084273682,Wednesday,August,33,2018,summer
